geno,pop,GDDTAS,GDDTSS,GDDTASIS,PHS,EHS,TLNS,GDDTAW,GDDTSW,GDDTASIW,PHW,EHW,TLNW,GDDTAP,GDDTSP,GDDTASIP,PHP,EHP,TLNP
05CL_3080,B97xKi14,1080.539448,1118.007563,37.17155107,161.1437329,65.32657459,20.64098513,895.903283,921.8650732,26.93560407,115.893404,62.23957889,17.1524281,184.6361651,196.1424898,10.235947,45.25032891,3.086995708,3.488557027
05CL_3082,B97xKi14,1020.515079,1106.445258,103.5659619,149.7176731,56.53849814,18.23999165,855.6602735,892.5973749,39.82964688,112.4628745,51.89856809,15.90144697,164.8548052,213.8478829,63.73631497,37.25479864,4.639930052,2.33854468
05CL_3083,B97xKi14,999.685125,1045.397614,52.5434609,143.6726653,51.3168252,19.61626087,849.3032475,885.4078631,38.11186564,116.2753572,46.71776436,15.7282585,150.3818775,159.9897505,14.43159526,27.39730802,4.599060835,3.888002369
05CL_3084,B97xKi14,1051.706867,1136.133583,84.45804012,131.6795853,49.40088781,19.31652874,874.9450632,956.5855353,77.05672634,109.5158662,47.93294025,16.37809003,176.7618035,179.5480475,7.401313773,22.16371903,1.467947563,2.938438713
05CL_3085,B97xKi14,1090.653612,1184.312381,105.9754309,148.7660917,56.21013673,19.42066721,893.0302189,965.075329,67.25509542,102.7452721,46.24182146,16.19979486,197.6233932,219.2370523,38.72033547,46.02081957,9.968315272,3.220872345
05CL_3086,B97xKi14,1054.266469,1113.988934,66.19735113,159.4041088,65.56423476,20.93256208,837.3909083,869.0341729,35.02574539,123.9208419,58.13990207,17.29753228,216.875561,244.9547611,31.17160574,35.48326685,7.424332688,3.635029805
05CL_3087,B97xKi14,1017.968403,1079.378666,70.450756,157.3312063,62.15397397,20.19770685,847.8047123,903.5100799,55.98689932,119.1527492,53.40963776,16.55717396,170.1636903,175.8685862,14.46385668,38.17845714,8.74433621,3.640532886
05CL_3088,B97xKi14,1032.157262,1095.802021,62.64048915,141.8620364,58.02100549,20.09226899,888.1580927,940.7211259,49.44430942,109.0572969,57.00546109,17.35846603,143.9991692,155.0808953,13.19617974,32.80473944,1.015544401,2.73380296
05CL_3089,B97xKi14,1121.701684,1158.106964,35.35531654,172.996986,88.47280107,22.13331002,904.1488827,918.051446,15.6345522,101.1639464,55.20815735,17.25336944,217.5528013,240.0555178,19.72076433,71.83303967,33.26464372,4.879940581
05CL_3090,B97xKi14,1067.331735,1139.910413,70.75393779,178.6522802,69.88179802,20.95427734,850.1459955,891.4558545,41.37157751,117.9327456,49.68054892,16.37829737,217.1857396,248.4545582,29.38236028,60.71953466,20.2012491,4.57597997
05CL_3091,B97xKi14,1027.555308,1111.12367,79.75484027,153.5961122,65.56653621,21.44296251,886.2297283,905.9172491,21.49325343,107.1519004,48.83129905,17.55683235,141.3255801,205.2064209,58.26158685,46.44421176,16.73523716,3.886130161
05CL_3092,B97xKi14,1199.892058,1296.391385,96.10158998,186.1876913,82.18202599,22.89656021,885.8685037,930.9942345,44.32006686,90.24920412,40.23522721,17.19771163,314.0235539,365.3971501,51.78152312,95.93848723,41.94679879,5.698848586
05CL_3093,B97xKi14,1040.627825,1102.045079,63.07007694,157.6367291,64.73552552,19.6983505,844.6796538,878.3030034,36.08572554,120.4025061,57.63816783,16.55944903,195.9481716,223.742076,26.98435141,37.23422293,7.097357686,3.138901474
05CL_3095,B97xKi14,984.2909524,1019.139605,38.95447906,151.848264,59.86961544,18.61720773,805.3272657,813.8413531,15.45182413,115.2718721,41.5257741,15.18774437,178.9636867,205.2982517,23.50265494,36.5763919,18.34384135,3.429463363
05CL_3096,B97xKi14,1101.942649,1125.930675,24.03167732,160.6982789,76.12246948,21.25663743,866.932259,871.8583318,9.58437302,112.9823478,55.67289209,16.80176457,235.0103902,254.0723427,14.4473043,47.71593116,20.44957739,4.454872862
05CL_3098,B97xKi14,1018.407695,1059.196741,45.01426926,155.2207604,64.96301848,20.23288215,857.2100549,884.7249863,30.52539238,122.5475891,54.45607836,16.76376455,161.1976406,174.4717544,14.48887688,32.67317123,10.50694012,3.469117596
05CL_3099,B97xKi14,1068.699116,1130.937858,73.96921439,154.7810276,63.47833676,20.39050208,833.5326898,908.8160989,73.74552008,109.9418118,43.16393272,15.62384007,235.166426,222.121759,0.223694311,44.83921578,20.31440404,4.766662013
05CL_3100,B97xKi14,1110.312578,1183.866277,76.95421891,168.0600194,79.08365999,19.81418584,909.9429481,947.4710439,35.29702342,127.5506935,66.15239114,16.57838672,200.36963,236.3952335,41.6571955,40.50932586,12.93126885,3.235799126
05CL_3101,B97xKi14,1044.72579,1079.03765,41.307884,165.9698595,85.09467764,20.76605161,848.4354173,875.1511065,29.41070978,121.6904352,63.82958576,16.48503662,196.2903727,203.8865436,11.89717422,44.27942432,21.26509187,4.281014995
05CL_3102,B97xKi14,1040.282093,1100.024069,65.76711124,203.5670423,93.87171051,20.37199821,852.1702982,886.1610411,35.21095728,134.0998165,56.81899281,16.52429343,188.1117948,213.8630283,30.55615396,69.46722575,37.0527177,3.847704774
05CL_3103,B97xKi14,1052.856402,1124.69899,75.47555693,164.3982829,62.94111794,19.03601135,837.0023395,885.4918608,49.07313741,110.1799472,42.33153073,14.37603865,215.8540628,239.207129,26.40241952,54.21833568,20.60958721,4.659972703
05CL_3104,B97xKi14,1111.078212,1202.528727,96.04452287,185.8195702,84.68418588,20.62764804,871.3886415,913.5206194,42.87801204,129.5251575,61.75026816,16.30931534,239.6895701,289.0081081,53.16651083,56.29441261,22.93391772,4.318332702
05CL_3105,B97xKi14,1051.840114,1115.235062,65.03139541,205.0362047,90.66708512,20.69885323,842.2805539,876.6636322,36.85612197,126.6337077,54.65804805,15.66332116,209.5595602,238.5714293,28.17527344,78.40249694,36.00903707,5.035532066
05CL_3106,B97xKi14,1052.144536,1123.831914,79.91574641,168.0883908,70.51750297,20.74869689,865.4962559,942.5997754,73.40525496,127.4154725,54.45919661,17.40574895,186.6482801,181.2321382,6.510491447,40.6729183,16.05830636,3.342947937
05CL_3107,B97xKi14,1045.720773,1113.26651,72.08976302,198.0712627,81.63841111,20.68807792,876.8784471,901.3365522,26.71598988,123.6476805,58.53569447,16.51652169,168.8423261,211.9299579,45.37377314,74.42358216,23.10271664,4.17155623
05CL_3108,B97xKi14,1107.969842,1210.127374,106.0820061,164.8340558,78.04716615,20.43526097,928.8270154,1033.902626,95.27027113,113.7592422,57.46957167,17.25485109,179.1428267,176.2247475,10.81173501,51.07481369,20.57759448,3.180409886
05CL_3109,B97xKi14,1031.210617,1063.409274,34.11643907,194.6852346,88.01521025,20.95410926,873.880979,896.0115735,24.12434747,142.6024515,75.37836669,17.56499755,157.3296384,167.3977009,9.992091603,52.08278312,12.63684355,3.389111707
05CL_3110,B97xKi14,1078.459882,1131.352112,52.33308059,150.3090664,62.84617625,19.14156572,866.1538665,891.1784753,26.85720304,124.8619508,55.97464738,16.83963182,212.3060152,240.173637,25.47587755,25.44711558,6.871528873,2.301933899
05CL_3111,B97xKi14,1090.639003,1160.026401,73.92723518,134.2256669,58.45495453,20.88734288,869.4312064,918.3236118,48.80325123,104.2007809,47.3424514,17.22701372,221.2077961,241.7027897,25.12398394,30.024886,11.11250313,3.660329161
05CL_3112,B97xKi14,1024.279841,1095.522488,72.55540513,134.6774852,60.60538982,19.30587474,917.7110856,974.8374462,52.70735525,102.3064228,46.48598364,15.63637209,106.5687557,120.6850419,19.84804988,32.37106234,14.11940618,3.669502649
05CL_3113,B97xKi14,1047.623765,1117.358068,75.22363732,110.2045418,46.04455701,18.82556887,864.3902427,934.1397309,67.09411865,83.62708389,37.99687944,15.10713944,183.2335225,183.2183368,8.129518668,26.5774579,8.047677567,3.718429433
05CL_3114,B97xKi14,1078.029745,1143.002836,68.23211291,142.8673327,63.0988673,21.43737587,875.785357,917.3543255,41.14772912,107.0432078,46.20334207,16.81663653,202.2443884,225.6485109,27.08438379,35.82412497,16.89552523,4.620739343
05CL_3116,B97xKi14,1105.382279,1180.884254,62.56238878,189.0423184,96.0308256,21.61567166,882.2833335,929.2018327,45.6432114,115.3967263,58.85755457,15.85368081,223.0989452,251.6824216,16.91917739,73.64559214,37.17327103,5.761990858
05CL_3117,B97xKi14,1066.905641,1142.117866,73.22994011,115.4178511,43.9541184,18.57544151,873.3892668,927.8939711,53.59804015,103.0230939,43.35872226,15.59420017,193.516374,214.2238951,19.63189995,12.3947572,0.595396134,2.981241333
05CL_3118,B97xKi14,1096.957979,1199.578474,113.2363328,210.9119552,96.95389801,22.67588558,852.11786,884.7933799,34.58472268,129.144097,66.17548811,17.1650942,244.8401193,314.7850938,78.65161011,81.76785825,30.7784099,5.510791379
05CL_3119,B97xKi14,994.5868708,1036.379923,40.74164196,149.9301307,59.8106136,19.67220999,847.140687,873.0517368,28.64679883,123.5390119,52.16367358,16.03257344,147.4461838,163.3281862,12.09484313,26.39111875,7.646940024,3.639636555
05CL_3120,B97xKi14,1107.71677,1164.400517,65.32035286,153.2770993,72.7115717,19.70188988,865.2970337,920.802027,54.07743571,95.16172098,43.39717996,15.75831903,242.4197359,243.5984897,11.24291715,58.11537832,29.31439173,3.943570849
05CL_3121,B97xKi14,987.6712389,1019.775849,29.18130521,164.6708253,58.67573877,19.76778642,830.0889347,842.0406094,17.36527639,116.2706511,42.82078971,16.29171865,157.5823042,177.7352399,11.81602883,48.40017418,15.85494906,3.47606777
05CL_3123,B97xKi14,1056.8947,1116.457571,61.95967337,180.8853476,73.3375359,20.63224088,843.2180912,882.5692305,41.07440948,126.9295111,55.6326188,15.9734847,213.6766092,233.8883407,20.8852639,53.95583646,17.7049171,4.658756174
05CL_3124,B97xKi14,1030.494738,1084.088948,43.46711626,157.3702717,72.01757607,19.85407881,864.3622395,915.0389931,50.15688123,118.8040642,55.16114269,16.03915498,166.1324982,169.0499547,-6.689764972,38.56620748,16.85643338,3.814923836
05CL_3125,B97xKi14,1004.561266,1072.925225,82.36754103,157.866658,57.43051928,18.86019682,824.1236701,851.6648389,31.94457009,113.3160083,46.30284277,15.08036166,180.4375957,221.2603861,50.42297094,44.5506497,11.1276765,3.779835161
05CL_3126,B97xKi14,1093.596093,1212.912426,121.2592426,163.4905735,65.64950061,20.96789789,847.599812,906.6396345,58.59289795,116.456854,49.70823181,16.70144132,245.9962806,306.272791,62.66634466,47.03371952,15.9412688,4.266456571
05CL_3127,B97xKi14,1119.079576,1204.920532,87.02704177,164.4404972,77.42253693,20.54300833,867.8114053,918.771117,50.01122193,109.7093276,54.36068427,16.10208492,251.2681708,286.1494147,37.01581984,54.73116965,23.06185266,4.44092341
05CL_3128,B97xKi14,1021.363405,1085.061887,64.87071839,158.7130702,72.55062785,19.46781458,863.3961798,910.3361482,47.36717297,113.9637197,50.97266293,15.58856668,157.9672257,174.7257391,17.50354541,44.74935048,21.57796491,3.879247896
05CL_3129,B97xKi14,1061.603709,1123.819449,65.70308599,172.6291703,69.34405431,20.650018,856.3865162,913.8549226,56.43975227,115.1301306,45.43895614,16.61509971,205.2171928,209.9645261,9.263333729,57.49903972,23.90509817,4.034918297
05CL_3130,B97xKi14,1137.359595,1211.004867,77.497026,189.4829296,97.01706019,22.47115362,883.34027,917.5486885,34.55476753,132.1782936,70.80031371,18.1410695,254.0193253,293.4561781,42.94225847,57.304636,26.21674647,4.330084122
05CL_3132,B97xKi14,1019.916326,1081.357342,62.83694497,187.5763759,82.25361602,19.9961961,846.2554065,905.9608226,59.18130444,127.5788592,58.13232074,16.21441249,173.6609199,175.3965198,3.655640532,59.9975167,24.12129528,3.781783601
05CL_3133,B97xKi14,1008.091848,1050.133149,50.42841225,163.4332629,59.23865754,18.54961809,823.4462141,855.8350213,35.93572378,113.4136334,41.50303281,15.03209966,184.6456337,194.2981278,14.49268847,50.0196295,17.73562473,3.517518422
05CL_3134,B97xKi14,1043.982021,1101.959889,58.70467841,170.0754198,80.34065929,21.90018756,860.9592897,898.935636,40.09952521,125.8887988,55.31671238,17.93337318,183.0227309,203.0242535,18.60515321,44.18662106,25.02394691,3.966814387
05CL_3135,B97xKi14,1084.793367,1219.064402,140.8336699,162.9183801,56.81067377,19.5910941,883.4342959,957.3695383,70.25417816,120.2083619,53.01635551,16.7206127,201.3590709,261.6948637,70.57949176,42.71001824,3.794318258,2.870481392
05CL_3136,B97xKi14,1110.479979,1195.475143,86.12557281,163.0879422,55.77999146,20.91227181,907.4821257,965.4838428,55.36740289,103.2938854,41.18704363,16.2237774,202.9978533,229.9912998,30.75816992,59.79405677,14.59294783,4.688494405
05CL_3137,B97xKi14,1038.562364,1111.973238,72.16462817,194.354961,80.34633724,21.75258032,863.8961838,890.0513123,28.77436138,122.0075112,55.44479833,17.29167463,174.6661798,221.9219259,43.39026679,72.34744981,24.90153891,4.460905698
05CL_3138,B97xKi14,1165.523738,1230.410855,71.3500972,198.4478503,90.6530656,21.85571677,882.078603,907.7868436,27.27903985,127.7883466,64.27934143,16.95170121,283.4451353,322.6240111,44.07105735,70.65950372,26.37372417,4.904015561
05CL_3139,B97xKi14,1099.960712,1140.950482,41.9237708,160.3912863,69.03397632,21.10455376,873.3682879,898.5223961,26.91132345,114.0132133,53.83559487,16.10590247,226.5924246,242.428086,15.01244735,46.37807305,15.19838145,4.998651282
05CL_3140,B97xKi14,1026.242221,1053.015728,24.30874873,146.6538955,66.00235001,20.44590265,854.5814662,850.5779335,1.88451816,113.0966379,51.75959439,16.87561124,171.6607546,202.4377949,22.42423057,33.55725759,14.24275562,3.570291407
05CL_3141,B97xKi14,1096.136973,1221.554127,128.1844732,170.4873571,65.89201748,21.31898496,860.541823,921.7727374,60.73430617,113.4695183,43.32761661,16.43738724,235.5951503,299.7813898,67.45016708,57.01783875,22.56440087,4.881597726
05CL_3142,B97xKi14,1079.265706,1129.832604,51.75066498,148.5099793,67.48381848,20.5524451,893.9584639,944.6455551,48.70839046,96.97796088,43.57926455,17.41920043,185.3072421,185.1870485,3.042274514,51.5320184,23.90455393,3.13324467
05CL_3143,B97xKi14,1116.178388,1204.352956,91.59335783,179.3986081,80.83373503,20.6630252,837.4034338,859.8757829,25.04959842,122.1652932,54.73648432,16.06431679,278.7749539,344.4771728,66.54375941,57.23331486,26.0972507,4.598708405
05CL_3144,B97xKi14,1104.09195,1232.60483,137.743251,157.7055107,57.6683733,19.3050668,881.4483148,959.4999369,73.6093017,98.2180586,44.14267392,17.3453535,222.6436354,273.1048932,64.13394927,59.48745211,13.52569938,1.9597133
05CL_3146,B97xKi14,1061.928302,1158.093825,93.87556275,174.602444,70.40559652,19.74065176,916.8655002,962.1092046,42.74886971,108.8427555,54.3266843,16.28282048,145.0628016,195.9846209,51.12669303,65.75968849,16.07891222,3.457831278
05CL_3147,B97xKi14,1013.330338,1062.895455,43.46537938,133.0239771,47.4227015,18.54884288,839.4238889,869.1851576,35.24337723,113.4651057,42.42247761,16.3592955,173.9064493,193.7102972,8.222002146,19.55887148,5.000223889,2.189547376
05CL_3148,B97xKi14,1035.273191,1051.830657,17.31874857,167.0762943,81.68958842,20.32061568,849.7423528,860.5189273,15.00281273,113.3322477,53.78746969,15.43496993,185.530838,191.3117299,2.315935843,53.74404666,27.90211873,4.885645743
05CL_3149,B97xKi14,1063.142182,1150.511881,92.9652453,149.3654301,59.80856398,20.25404505,875.0055866,943.4551421,65.47463177,117.7982324,57.11171068,16.97105162,188.136595,207.0567384,27.49061353,31.56719765,2.696853302,3.282993431
05CL_3150,B97xKi14,1039.969935,1067.999314,28.20443044,165.6193449,84.56876206,21.19306743,840.5460051,850.7647879,15.3601893,128.8086731,66.4966765,17.63387528,199.4239303,217.2345263,12.84424114,36.81067183,18.07208556,3.559192154
05CL_3151,B97xKi14,1101.350585,1176.170723,77.90136847,209.6213636,100.2408768,23.13649735,862.6479953,919.5482598,55.9792053,128.1340537,66.240762,18.5832956,238.7025899,256.6224632,21.92216317,81.48730991,34.00011479,4.553201752
05CL_3154,B97xKi14,1084.966844,1169.948772,94.9742237,177.8054006,82.57711734,20.26235849,853.3321666,886.9262747,35.1921611,115.5894204,55.87359859,15.56631164,231.6346776,283.022497,59.7820626,62.2159802,26.70351876,4.696046852
05CL_3155,B97xKi14,1145.38892,1274.972353,145.8179554,133.7585397,66.17095231,19.90380434,900.2214691,947.7260647,44.71037428,93.07150611,43.1286126,16.11945635,245.1674507,327.2462885,101.1075811,40.68703358,23.04233971,3.784347982
05CL_3156,B97xKi14,1065.410872,1116.811807,46.88267398,188.0123168,90.14347748,21.23116524,864.3415215,890.2219105,30.99708108,132.2002579,66.559242,16.25831126,201.0693503,226.5898967,15.8855929,55.81205889,23.58423548,4.972853976
05CL_3157,B97xKi14,1029.848435,1098.375669,70.29955112,196.5942083,92.21543184,21.66261255,835.8846086,850.6315746,19.29905049,137.0144746,63.41163417,17.01638534,193.9638264,247.7440946,51.00050063,59.57973365,28.80379767,4.646227205
05CL_3158,B97xKi14,1086.334458,1176.198459,82.56849554,154.6527239,71.52592028,20.21384826,849.0463691,919.0443034,67.7666026,110.7386444,49.45676806,15.5288889,237.2880889,257.1541555,14.80189294,43.91407953,22.06915222,4.684959359
05CL_3159,B97xKi14,1040.41392,1101.481659,57.06099948,172.7218586,86.86704555,21.61203414,870.5822479,904.6373258,36.00791015,115.4761124,64.43677472,17.4070983,169.8316718,196.8443337,21.05308933,57.24574619,22.43027083,4.20493584
05CL_3160,B97xKi14,1051.226447,1120.246893,67.52115588,172.5844325,74.49132656,19.25881087,862.9363304,904.6911721,42.62416948,116.0718489,52.62000476,15.39335307,188.2901167,215.5557211,24.89698641,56.51258362,21.8713218,3.865457808
05CL_3161,B97xKi14,1038.651669,1124.84193,89.88326171,192.8276891,80.48026816,19.59548934,856.211635,915.9703026,58.88234477,130.5977734,59.09007136,15.80553129,182.4400339,208.8716275,31.00091694,62.22991571,21.3901968,3.789958044
05CL_3162,B97xKi14,1129.294561,1245.628319,124.7213766,156.8647007,70.00597741,23.05587781,854.8131788,903.1462868,47.6201036,121.462873,59.58223833,18.65674113,274.4813826,342.4820326,77.10127302,35.40182773,10.42373908,4.399136671
05CL_3163,B97xKi14,1050.555172,1100.061569,50.04870843,169.6538148,70.64978912,19.8714303,834.3878018,861.1951786,30.63561107,121.8940196,49.25553066,15.8999019,216.1673702,238.8663901,19.41309736,47.75979528,21.39425846,3.971528395
05CL_3164,B97xKi14,1065.166544,1090.208261,52.6237828,169.6655384,66.38068301,21.43749001,839.4786652,880.6142818,43.19901648,117.8004135,45.4390291,16.37227549,225.6878787,209.5939792,9.424766314,51.86512485,20.94165391,5.065214525
05CL_3165,B97xKi14,1032.809303,1089.59554,62.65676601,177.4627009,84.22647833,22.69697725,842.7240145,875.2896401,35.40581512,119.4587161,57.66756096,17.72246305,190.085288,214.3059001,27.2509509,58.00398473,26.55891737,4.974514197
05CL_3166,B97xKi14,1027.336632,1071.316552,40.95093943,150.7868589,76.21578576,20.12970256,848.8261862,871.1371621,25.57024757,119.9373273,62.18718879,16.7537026,178.5104458,200.1793894,15.38069186,30.84953163,14.02859696,3.375999961
05CL_3167,B97xKi14,1057.133489,1110.1704,55.19303156,147.2634738,60.74234452,21.92533803,840.6284891,898.6312724,57.753829,106.0215735,38.80746685,16.66924227,216.5049998,211.5391271,-2.560797431,41.24190036,21.93487767,5.256095755
05CL_3168,B97xKi14,1038.216643,1096.935089,62.0805446,183.5812857,87.89184249,21.42288852,830.9553277,860.0138388,32.92538784,134.5581134,66.96830526,16.78727935,207.2613153,236.9212505,29.15515675,49.02317237,20.92353723,4.635609169
05CL_3169,B97xKi14,1087.9689,1129.220703,47.89797943,169.0839477,73.4970148,22.56108489,885.0086871,937.04873,50.08198631,124.3699872,59.14548214,18.48033658,202.9602128,192.1719732,-2.184006881,44.71396051,14.35153265,4.080748308
05CL_3170,B97xKi14,1032.739019,1095.418681,67.10765266,141.935601,60.79586886,18.73405117,879.0978971,935.8514465,53.65679593,112.694334,56.30649814,16.15393131,153.6411224,159.5672349,13.45085672,29.24126693,4.489370721,2.580119861
05CL_3171,B97xKi14,1068.588871,1139.970962,78.01464652,154.3849599,63.8301882,19.2697969,859.086806,923.8179546,62.88162394,109.3296881,44.18213664,15.09671267,209.5020655,216.1530075,15.13302258,45.05527172,19.64805156,4.173084232
05CL_3172,B97xKi14,1035.61343,1096.936083,60.95390802,163.5803613,73.58013744,19.6299445,859.4128596,922.9982052,61.59533563,106.5875655,47.8345556,15.58146531,176.20057,173.9378776,-0.641427613,56.99279573,25.74558185,4.048479197
05CL_3173,B97xKi14,1047.578798,1079.636272,33.79648475,178.8895431,86.53969344,21.43854059,836.2400759,846.5443668,15.28038727,129.2732332,68.98960617,17.06354325,211.3387223,233.0919053,18.51609747,49.61630992,17.55008726,4.374997346
05CL_3174,B97xKi14,1020.312628,1088.047342,64.56707183,148.0240973,68.63407243,21.54261184,848.122207,873.2004357,28.49769998,115.477888,54.19860892,17.52646522,172.1904211,214.8469066,36.06937185,32.54620925,14.43546351,4.01614662
05CL_3175,B97xKi14,1025.976026,1072.056101,46.9320876,155.0169027,78.36793359,22.45041638,863.654719,906.6905403,43.28605144,115.5976686,59.05647675,17.69148488,162.3213068,165.3655611,3.646036162,39.41923402,19.31145683,4.758931501
05CL_3177,B97xKi14,1015.882418,1114.902391,103.5391196,157.7744753,67.13881367,20.12305936,842.262821,915.8989359,72.44695302,119.6644518,53.65146403,16.64936295,173.6195966,199.003455,31.09216656,38.11002349,13.48734965,3.473696411
05CL_3178,B97xKi14,1075.076279,1150.831283,78.20480411,166.2239014,72.93532629,20.54648995,877.9358103,938.4068005,55.62610904,118.2951164,63.05533041,17.41109541,197.1404686,212.4244825,22.57869507,47.92878493,9.879995879,3.135394538
05CL_3180,B97xKi14,1042.989309,1084.033242,36.55508293,165.7828018,73.07379377,19.82098779,853.895119,870.0212391,20.49756461,122.1506856,56.44634374,16.91140989,189.09419,214.0120027,16.05751831,43.63211616,16.62745003,2.909577899
05CL_3181,B97xKi14,1034.054239,1060.758309,47.94882243,167.997465,72.00860357,19.35043029,837.5125277,861.5450334,25.79484895,132.0352072,63.53163803,16.61174905,196.5417116,199.2132753,22.15397348,35.96225779,8.476965541,2.738681245
05CL_3182,B97xKi14,1026.681154,1060.044389,35.98565126,154.7593982,64.27766198,19.56268415,848.4799944,873.58043,28.5113195,104.3086721,45.58101449,15.92644202,178.2011593,186.463959,7.474331756,50.45072609,18.69664749,3.636242123
05CL_3183,B97xKi14,1033.68558,1055.430234,28.63630666,184.3338636,85.78117762,21.85137534,859.5426599,884.0819077,26.73137041,126.7842833,61.86099838,17.25067201,174.1429205,171.3483265,1.904936251,57.54958023,23.92017924,4.600703327
05CL_3184,B97xKi14,1010.784708,1064.848206,65.14620248,164.6134595,77.49107697,20.37654005,858.0114016,906.987009,50.16628381,121.0906111,57.51592878,16.55999689,152.7733065,157.8611965,14.97991866,43.5228484,19.97514819,3.816543165
05CL_3185,B97xKi14,1046.46701,1076.414747,35.04556546,156.7449106,67.78772736,20.82539445,882.68444,917.3143335,35.38002808,109.398698,49.5201836,17.39980526,163.7825701,159.1004133,-0.334462627,47.34621256,18.26754376,3.425589184
05CL_3186,B97xKi14,1069.924778,1136.150101,80.45083707,182.9999686,79.88993041,20.61514879,837.3685979,879.108139,43.78748502,118.4103312,51.653052,16.17006067,232.5561805,257.0419616,36.66335205,64.58963744,28.23687841,4.445088124
05CL_3188,B97xKi14,1071.607696,1150.302136,86.00951892,172.2095577,71.75529473,20.22860262,870.9403865,913.1043393,42.04895608,120.6075573,53.05896034,17.54202343,200.6673094,237.1977963,43.96056284,51.6020004,18.69633439,2.68657919
05CL_3189,B97xKi14,1082.984336,1155.565022,68.56827633,176.4856257,81.48281258,21.93713137,884.7594785,940.1129962,54.02535283,112.9310967,53.92399551,16.87005947,198.2248574,215.4520255,14.5429235,63.554529,27.55881707,5.067071905
05CL_3190,B97xKi14,1130.781674,1187.315997,60.70482316,182.5667992,96.61204675,20.55495189,889.7755304,923.8239899,34.66024219,121.036106,70.4376246,16.2180649,241.006144,263.4920067,26.04458097,61.53069311,26.17442216,4.336886991
05CL_3192,B97xKi14,1060.671068,1109.137739,51.5069358,126.5177098,62.67337339,20.8036188,886.3283481,925.8001389,39.22006663,99.82666062,56.97199774,17.54411993,174.3427203,183.3376004,12.28686917,26.69104922,5.701375652,3.259498867
05CL_3193,B97xKi14,1066.751493,1121.944059,64.21060746,164.5186922,65.64268523,20.60247555,883.5136158,950.2814884,59.91587926,104.6823469,56.58913915,16.66615475,183.2378767,171.6625704,4.294728203,59.83634528,9.053546086,3.936320803
05CL_3194,B97xKi14,1147.359103,1286.190714,142.1374752,165.8819495,83.75640232,22.47628822,882.1604063,904.451188,24.11849635,114.142089,59.75378089,17.32166127,265.1986964,381.7395256,118.0189789,51.7398605,24.00262143,5.154626949
05CL_3195,B97xKi14,1055.548,1126.38575,72.89408359,138.3311851,58.89252918,19.87691341,895.9366863,954.1451798,55.36085957,102.1082393,49.62625005,16.81396488,159.6113141,172.2405702,17.53322402,36.22294578,9.266279129,3.062948528
05CL_3196,B97xKi14,1122.624418,1187.50009,53.58517159,205.4323273,107.9478694,22.24717461,896.7515066,930.0072529,33.2891197,127.9863701,71.37068549,17.52799785,225.8729117,257.4928368,20.29605189,77.44595718,36.57718389,4.719176767
05CL_3197,B97xKi14,1124.287389,1182.137814,55.16087398,147.2539269,57.59279154,22.53371634,891.3601873,951.5144358,57.91543374,94.02577035,45.71873847,17.71616448,232.9272012,230.6233779,-2.754559752,53.22815656,11.87405307,4.817551865
05CL_3198,B97xKi14,1168.651621,1236.474165,61.34088465,179.7726453,81.63554304,22.0624758,956.2781872,1011.999894,51.6621429,113.0382337,52.26756137,16.91873541,212.3734334,224.4742711,9.678741757,66.73441164,29.36798167,5.143740398
05CL_3199,B97xKi14,1036.501039,1103.310573,74.61154912,155.106973,76.48525141,21.09529697,855.0500049,878.6229455,26.11338976,112.531359,51.6822124,16.45105371,181.4510345,224.6876276,48.49815935,42.57561401,24.80303901,4.644243257
05CL_3200,B97xKi14,1065.782096,1155.068779,89.39228474,172.9311921,87.91006041,21.48089818,874.4337592,928.0565359,52.54510787,124.6163469,63.22609739,16.50818148,191.3483372,227.0122427,36.84717687,48.31484517,24.68396302,4.972716702
05CL_3201,B97xKi14,1002.630466,1046.090483,53.74366711,147.9795594,63.01610408,19.06257145,837.2536742,864.4348905,31.28222811,113.7642176,44.61268631,15.01507334,165.3767914,181.6555926,22.461439,34.21534182,18.40341776,4.047498115
05CL_3202,B97xKi14,982.9599967,1054.822704,85.28558321,152.2537098,53.16930521,18.34572716,826.6007196,880.8026701,54.42821122,112.8206192,39.8104086,15.60495654,156.3592771,174.0200334,30.85737199,39.43309063,13.35889661,2.740770614
05CL_3203,B97xKi14,1048.867534,1135.511745,93.2266794,159.4880413,68.03790501,19.85848865,889.242991,962.0089435,68.56771892,118.0086666,55.98512987,16.68906571,159.6245433,173.5028019,24.65896047,41.47937469,12.05277514,3.169422934
05CL_3204,B97xKi14,1074.614461,1118.948861,44.20651237,164.5030905,68.99887613,21.66583034,863.4039657,893.8831495,32.20648631,112.5759585,47.9400075,16.97613234,211.2104957,225.0657113,12.00002606,51.92713198,21.05886863,4.689698003
05CL_3205,B97xKi14,1118.518894,1168.261892,50.89658821,184.9120341,84.61388785,20.3973811,929.8178087,981.7994926,48.36475968,108.4852398,65.35939504,17.1047418,188.7010856,186.4623996,2.531828536,76.42679422,19.25449281,3.292639305
05CL_3206,B97xKi14,1128.167625,1168.857717,42.45672032,176.3790603,79.12688893,19.24713159,854.5804533,873.1475174,21.64245456,113.5249096,53.98452453,14.32354804,273.5871714,295.7101998,20.81426575,62.85415068,25.1423644,4.923583544
